field0_name,field0_ref,field1_name,field1_ref,_model,_id
name,O075,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O075
name,O076,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O076
name,O077,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O077
name,O078,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O078
name,O079,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O079
name,O08,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O08
name,O080,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O080
name,O081,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O081
name,O082,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O082
name,O083,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O083
name,O084,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O084
name,O085,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O085
name,O086,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O086
name,O087,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O087
name,O088,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O088
name,O089,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O089
name,O10,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O10
name,O100,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O100
name,O101,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O101
name,O102,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O102
name,O103,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O103
name,O104,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O104
name,O109,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O109
name,O11,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O11
name,O12,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O12
name,O120,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O120
name,O121,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O121
name,O122,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O122
name,O13,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O13
name,O14,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O14
name,O140,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O140
name,O141,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O141
name,O149,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O149
name,O15,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O15
name,O150,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O150
name,O151,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O151
name,O152,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O152
name,O159,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O159
name,O16,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O16
name,O20,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O20
name,O200,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O200
name,O208,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O208
name,O209,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O209
name,O21,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O21
name,O210,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O210
name,O211,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O211
name,O212,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O212
name,O218,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O218
name,O219,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O219
name,O22,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O22
name,O220,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O220
name,O221,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O221
name,O222,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O222
name,O223,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O223
name,O224,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O224
name,O225,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O225
name,O228,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O228
name,O229,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O229
name,O23,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O23
name,O230,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O230
name,O231,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O231
name,O232,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O232
name,O233,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O233
name,O234,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O234
name,O235,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O235
name,O239,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O239
name,O24,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O24
name,O240,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O240
name,O241,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O241
name,O242,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O242
name,O243,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O243
name,O244,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O244
name,O249,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O249
name,O25,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O25
name,O26,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O26
name,O260,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O260
name,O261,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O261
name,O262,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O262
name,O263,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O263
name,O264,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O264
name,O265,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O265
name,O266,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O266
name,O267,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O267
name,O268,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O268
name,O269,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O269
name,O28,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O28
name,O280,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O280
name,O281,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O281
name,O282,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O282
name,O283,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O283
name,O284,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O284
name,O285,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O285
name,O288,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O288
name,O289,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O289
name,O29,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O29
name,O290,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O290
name,O291,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O291
name,O292,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O292
name,O293,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O293
name,O294,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O294
name,O295,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O295
name,O296,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O296
name,O298,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O298
name,O299,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O299
name,O30,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O30
name,O300,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O300
name,O301,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O301
name,O302,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O302
name,O308,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O308
name,O309,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O309
name,O31,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O31
name,O310,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O310
name,O311,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O311
name,O312,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O312
name,O318,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O318
name,O32,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O32
name,O320,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O320
name,O321,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O321
name,O322,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O322
name,O323,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O323
name,O324,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O324
name,O325,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O325
name,O326,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O326
name,O328,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O328
name,O329,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O329
name,O33,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O33
name,O330,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O330
name,O331,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O331
name,O332,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O332
name,O333,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O333
name,O334,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O334
name,O335,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O335
name,O336,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O336
name,O337,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O337
name,O338,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O338
name,O339,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O339
name,O34,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O34
name,O340,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O340
name,O341,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O341
name,O342,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O342
name,O343,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O343
name,O344,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O344
name,O345,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O345
name,O346,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O346
name,O347,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O347
name,O348,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O348
name,O349,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O349
name,O35,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O35
name,O350,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O350
name,O351,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O351
name,O352,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O352
name,O353,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O353
name,O354,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O354
name,O355,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O355
name,O356,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O356
name,O357,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O357
name,O358,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O358
name,O359,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O359
name,O36,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O36
name,O360,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O360
name,O361,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O361
name,O362,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O362
name,O363,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O363
name,O364,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O364
name,O365,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O365
name,O366,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O366
name,O367,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O367
name,O368,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O368
name,O369,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O369
name,O40,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O40
name,O41,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O41
name,O410,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O410
name,O411,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O411
name,O418,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O418
name,O419,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O419
name,O42,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O42
name,O420,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O420
name,O421,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O421
name,O422,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O422
name,O429,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O429
name,O43,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O43
name,O430,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O430
name,O431,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O431
name,O438,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O438
name,O439,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O439
name,O44,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O44
name,O440,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O440
name,O441,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O441
name,O45,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O45
name,O450,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O450
name,O458,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O458
name,O459,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O459
name,O46,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O46
name,O460,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O460
name,O468,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O468
name,O469,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O469
name,O47,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O47
name,O470,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O470
name,O471,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O471
name,O479,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O479
name,O48,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O48
name,O60,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O60
name,O61,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O61
name,O610,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O610
name,O611,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O611
name,O618,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O618
name,O619,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O619
name,O62,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O62
name,O620,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O620
name,O621,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O621
name,O622,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O622
name,O623,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O623
name,O624,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O624
name,O628,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O628
name,O629,disease_group,health.OBSGYN,gnuhealth.disease_group.members,OBSGYN-O629
